8454|||柳条井村有什么单位|||柳条井村卫生院和柳条井村信用社
8455|||虫师在哪些期间连载|||1999年－2008年
8456|||北岛有多少人口|||3,328,700（2010年估计统计）
8457|||宫泽有纪宁的哥哥是谁|||宫泽和人
8458|||阿波罗司掌什么|||艺术、音乐、诗歌、医疗、弓箭、光明等
8459|||动力火车涡轮飓风f01的前置接口是什么|||usb2.0x2
8460|||魔幻小子的许可证号是什么|||（苏）剧审字（2014）第004号
8461|||via cx700m的usb接口是什么|||usb 2.0
8462|||土卫三的表面重力|||0.145 m/s2
8463|||郑逑的朝鲜汉字是什么|||鄭逑
8464|||港铁都城嘉慕电动列车有多宽|||3,200 mm
8465|||田浦站的乘客人数及统计年度分别是多少|||2,530[1]人/日（不含下车乘客） -2012年-
8466|||昂达845gen的芯片组叫什么|||intel 845ge 芯片组
8467|||山特3c20ks可以输入多少范围的电压|||304--478vac
8468|||谁能回答出人民币的货币单位是什么|||元、角、分
8469|||江苏师范大学南京校区原来属于什么校区|||徐州师范大学南京校区
8470|||东北省的管辖范围是什么|||11县
8471|||“我的中国梦·最美中国”全国大学生摄影及微电影创作大赛的主办机构|||文汇报、人民网、中国大学生在线
8472|||浙江大运物流有限公司的总部在哪|||温岭市城西街道吴岙村
8473|||博鳌·海御的面积有多大|||123000平方米
8474|||萧清斐的原名是什么|||肖 杰
8475|||世界报是什么时候创刊的|||1989年10月23日，25年前, 称作 el mundo del siglo veinte
8476|||张凯贞现今排名是多少|||124
8477|||acer aspire m5800的cpu 频率是多少|||2330mhz
8478|||后方谋杀案第一季是哪个国家的|||英国
8479|||异戊酸甲酯属于什么类别|||有机物--酯
8480|||木星的逃逸速度是多少|||60.2㎞/s
8481|||与诸葛瞻相关的事件是什么|||绵竹之战
8482|||lg optimus nexus是什么时候上市的|||2012年
8483|||女娲庙于什么时候始建|||始建于北齐，已有1450年的历史
8484|||诡夜谈（系列）之：无影杀是什么时候首发的|||2011－9－23
8485|||肝杞蒸蛋的菜系及功效是什么|||肝调养食谱、 贫血食谱
8486|||卡通频道在哪个频道播放|||16频道
8487|||乐富邨是什么时候入伙的|||1984年
8488|||健明邨属于什么类别|||租住屋邨
8489|||新干线0系电力动车组有多长|||车头：25,150mm其他：25,000 mm
8490|||外城村有哪些农产品|||酸橙、柚子、洋蓟
8491|||墨子号人力飞机有多长|||7.4米
8492|||石壁水库有多高|||48.59米
8493|||游骑兵号航空母舰有哪些火炮武器|||40挺.50机枪、8门5吋25倍径炮
8494|||多哥国家足球队属于什么协会|||多哥足球总会
8495|||厚德邨属于什么机构|||香港房屋委员会
8496|||厚德邨有多少个楼宇|||6
8497|||马来西亚华人主要分布在哪里|||吉隆坡
8498|||红良优166是什么时候审定的|||2005年、2006年
8499|||卡通战争：枪手离线版是什么时候发布的|||2012.03.26
8500|||三菱scan 50 s5914属于什么显像管类型|||纯平crt
8501|||谁是雅安市清真寺的现任教长|||：马思聪
8502|||蛇腹形刀刺网有哪些应用|||主要用于园林公寓等
8503|||幻天纪的全文有多长|||359673字
8504|||日立ras/c-35dvy属于什么类型|||卧室
8505|||阿卡迪亚国家公园的主管团体|||美国国家公园管理局
8506|||澳门巴士6a路线属于什么性质|||循环线
8507|||天鸟有哪些歌曲标签|||流行港台国语
8508|||坚牢地神的含义是什么|||坚牢如大地
8509|||谁是f-18战斗机的制造方|||麦道／波音／诺斯洛普公司
8510|||石围角邨有多少个单位|||6,500
8511|||蔡司victory 8x56 t* fl(525608) 放大倍率的原理是什么|||工作原理：折射式
8512|||五台县人民政府属于哪个行政区|||山西省忻州市
8513|||台风战斗机的首飞时间|||1994年3月27日
8514|||红宝石的折射率是多少|||1.757~1.779
8515|||hey-h智能型互感器校验仪的显示方式是什么|||中文大液晶屏
8516|||t-95主战坦克的体形|||长、宽和t-72、t-80坦克基本相同
8517|||松下tc-32lx1d的尺寸是多少|||844×478×137mm
8518|||柯尼塞格agera的座位材质|||真皮
8519|||西区由哪个行政区管辖|||台南市
8520|||陈子忠的生卒时间|||1879~1952年
8521|||“绿标签”组织属于什么性质|||私人非营利性环境标志团体。
8522|||金门大桥的最大跨度|||280米
8523|||尼康af micro nikkor 105mm f/2.8d 的镜头卡口是什么|||尼康f卡口
8524|||令人上瘾的游戏属于什么类型|||益智休闲
8525|||长城v2435的液晶板是什么类型|||led
8526|||毛振玉现在住在哪里|||河北张家口宣化县
8527|||请说明银耳鸽蛋糊有哪些主料|||银耳(干)150克 鸽蛋300克
8528|||pmp考试属于什么机构|||美国项目管理协会
8529|||畅春园的东西宽是多少|||600米
8530|||万家乐ljsq21-12u1的额定热负荷是多少|||21mj/h
8531|||koyo 22213rhrk+h313x轴承的d(内径)是多少|||60mm
8532|||vbel vb-3100m属于什么类型|||自适应光纤收发器
8533|||长生界这本小说有多少字|||3068008
8534|||你能解释一下神气不即的含义|||病谜
8535|||哪一天是阿塞拜疆民主共和国的国庆|||1918年5月
8536|||thinkpad x61s 7666ku1最大可以支持多少内存|||4gb
8537|||赤研2号的父本是什么|||自育自交系赤9375
8538|||圆明园大水法石鱼有多长|||125厘米
8539|||你能解释朝昼的含义|||早晨与白天。亦指时间之短暂。
8540|||万顺达wsda-1880的电源功率是多少|||≤20w
8541|||利卡汀的包装规格是多少|||1人份/盒 5mg/瓶
8542|||谁是能熊的上司|||墨尘音
8543|||谁是慧眼识英才的总监制|||张华山
8544|||代顿的面积有多大|||56.50 平方英里（100 平方公里）
8545|||奋斗卡盟面向哪些市场|||个人、公司、淘宝、拍拍等网店主
8546|||综合预案是什么|||从总体上阐述事故的应急方针政策
8547|||谁是嘉里中心的投资公司|||香港嘉里集团
8548|||导师的主要工作|||呈上圣物
8549|||益母延胡索茶的用途|||月经不调；痛经。
8550|||梁山战役各方兵力情况如何|||八路军 115师特务营、骑兵连、独立旅一团三营 侵华日军 四百余人
8551|||新时空第一的办公地点在哪里|||天心长沙市芙蓉南路神农大酒店对面
8552|||莱阳红土崖革命烈士陵园是什么时候创建的|||1952年11月
8553|||ff37减速机的功率|||0.12~200kw
8554|||爱屋及乌的本义|||爱房子，也爱那房顶上的乌鸦。
8555|||iko ge240es-2rs轴承b是多少|||140 mm
8556|||是谁首任了基隆市市长|||佐藤得太郎（日治） 石延汉（光复后；官派） 谢贯一（民选）
8557|||菲利普·狄克对哪些人有影响|||特里·吉列姆[2]让·鲍德里亚，[3]斯拉沃热·齐泽克，grant morrison，大卫·柯能堡，richard linklater，厄休拉·勒吉恩，[4]沃卓斯基姐弟，强纳森·列瑟，詹明信，罗贝托·波拉尼奥，rodrigo fresán，查理·考夫曼[5]el-p，尼尔·斯蒂芬森，村上春树，tim powers，今敏
8558|||迪海蔚蓝海湾的面积有多少|||60-120平米
8559|||司马辽太郎的日语旧字体是什么|||司馬 遼太郎
8560|||19岁的纯情的接档是谁|||奇男怪女
8561|||谁举办了第十一届“wto与深圳”高级论坛|||深圳市政府
8562|||坡头的面积共有多少|||89平方公里
8563|||唐人神集团的总公司|||湖南株洲
8564|||香茹有哪些功效|||清热利湿
8565|||顺式-3-己烯醇 2-甲基丁酸酯的分子式是什么|||c11h20o2
8566|||谁是博科圣地的领导人|||阿布巴卡尔·谢考
8567|||大洼肉鸭属于什么地理标志|||农产品地理标志
8568|||池州市人民政府法制办公室的职责有什么调整|||加强全市经济发展的政府法制工作
8569|||世界短池游泳锦标赛属于什么类型|||游泳
8570|||堰口镇的特色产业|||甲鱼养殖
8571|||谁是中国植物学会的理事长|||洪德元 院士
8572|||浮水洲岛是哪个地方的|||广西省海防市
8573|||莒县大地震的震源有多深|||约36公里
8574|||塞利米耶清真寺属于什么宗教|||伊斯兰教
8575|||菜鸟团处于什么状态|||连载中
8576|||谁是虹猫蓝兔火凤凰的出品方|||中国电影集团公司制片分公司 杭州宏梦卡通发展有限公司 北京嘉信时代影视文化有限公司 湖南宏梦卡通传播有限公司
8577|||肤康明有多少含量|||100ml
8578|||古方癣清散由什么组成|||百部、苦参、大戟、蛇床子、雄黄、狼毒。
8579|||余姚市建设局的工作职责|||贯彻执行国家方针政策和法律
8580|||欧琳jz2-ol86x精英d的点火方式是什么|||脉冲点火
8581|||谁是新海燕绞吸挖泥船的投资方|||上海航道局
8582|||献给托特神的石碑属于什么质地|||石灰石
8583|||茨木童子是谁|||羽衣狐麾下干部
8584|||粗溪水电站的集雨面积是多少|||20平方公里
8585|||博世wfd51029ti的自动化程度|||全自动
8586|||放下所有放不下你的后期是谁|||路遥
8587|||合力达泰基南棠附近有轨道交通|||暂无
8588|||峨眉山号坦克登陆舰的标准排水量|||3430吨
8589|||东湖社区有多少流动人口|||76人
8590|||中国电影的年产量是多少|||745部（2012年）
8591|||井上织姬的家人有哪些|||井上昊（兄，已故）双亲消息不明[2]
8592|||乌鲁木齐七·五骚乱有多少人受伤|||1721[2]
8593|||过海隧道巴士960线的营运单位|||香港九龙巴士
8594|||五代十国是什么时候结束的|||960年赵匡胤篡后周
8595|||和歌山城的通称是什么|||虎伏城、竹垣城
8596|||刘筱筱有哪些影视成就|||第二届 最佳新人奖（提名）
8597|||公主坟站属于哪条线路|||1号线 10号线
8598|||百万人民倒扁运动的状况|||已结束
8599|||仪枫桥的楼层状况|||最低5层 最高6层
8600|||盈通c945plus战神版芯片组的描述有哪些|||采用intel 945gz+ich7芯片组
8601|||卡赛欧蓝魅白葡萄酒是什么颜色的|||酒体呈明亮的淡黄色。
8602|||大学有多少藏书|||900万卷
8603|||喉咙泛指什么|||喉腔
8604|||谁是西九龙中心的发展商|||1994年至2003年：裕景兴业 2003年至今：不同业权
8605|||民生路的限制速度是多少|||60km／h
8606|||中华人民共和国气象法是哪个部门颁布的|||第九届全国人大常委
8607|||oapro sanbus 2342的接口类型|||lc
8608|||深龙润贸易公司的资产有多少|||近5000万元
8609|||沈阳中企石化有限公司的生产能力|||10万吨/年
8610|||铸铁分析仪的测量精度是多少|||符合gb223-88标准
8611|||谁是永宁公主的同胞兄弟|||明神宗，朱翊镠
8612|||银河系漫游指南的下一部作品是什么|||《宇宙尽头的餐厅》
8613|||肯尼思·卡翁达国际机场所服务的城市是什么|||卢萨卡
8614|||帕图哈火山属于什么地质学|||复式火山
8615|||卡修斯的等级|||70级
8616|||优路特r582b的存储状况如何|||支持tf卡，最大可支持16gb
8617|||野蛮天使追恶魔的作品原名|||野蛮angel追恶魔
8618|||屏东市的机关网站|||屏东市公所
8619|||锦户亮在哪个团体|||关8（関ジャニ∞）
8620|||费洛伊德中综合征有哪些理论|||感性和理性是共同存在的
8621|||宋棐卿旧居是什么时候公布的|||2006年2月17日
8622|||改革元年的路线图是什么|||关于全面深化改革重大问题的决定
8623|||屠龙刀有多重|||百余斤
8624|||亨利·戴维·梭罗是在哪里逝世的|||美国 马萨诸塞州
8625|||你可以写出时的繁体字|||時
8626|||2011款陆地巡洋舰 lc76 四驱 4.0l的产地属性是什么|||进口
8627|||西德尼·科尔曼的博士学生有哪些|||大卫·格里菲斯，徐一鸿
8628|||三沙市的下级行政区|||3虚拟镇和3管理委员会
8629|||曹铎以前是什么职位|||中国电影家协会会员
8630|||塔塔统阿在哪些文献里有记载|||《元史》《新元史》
8631|||上海岁金大酒店（盐仓店）有多高|||5层
8632|||北冰洋的平均水深|||1225米
8633|||天津北药大通医药有限公司的批准机构|||天津市药品监督管理局
8634|||心动诱惑美味鸡翅如何烹饪|||宜烤、卤、烧、酱
8635|||骆马湖的容量是多少|||7.5亿立方米
8636|||谁是石原京介的妹妹|||石原浪花
8637|||港利通 k699是什么时候曝光的|||2009年8月
8638|||李志农是教什么专业的|||工学-工程力学类
8639|||华帝cxw-200-e801dz的最大风压是多少|||≥320pa
8640|||御寒反应有哪些临床表现|||血压升高
8641|||东莞石龙西湖服装批发市场的面积有多少|||10000多平方米
8642|||诺基亚有多少资产净值|||▼ €80.61亿（2012年）[7]
8643|||泰安车站的里程是多少|||173.2（公里） 13.6（公里）
8644|||对甲基苯甲酸乙酯的闪点是多少|||99.4°c
8645|||吉安车站的月台型数是什么|||岛式月台、岸式月台各一座
8646|||谁是黑柳彻子的弟弟|||黑柳纪明，小提琴家
8647|||圣宠的企业目标|||做最好的宠物店给最爱的它
8648|||金沙车站的周边有什么|||西南财经大学北门
8649|||谁是艳霖·抄的作者|||红赝
8650|||痴人乐队的发展方向是什么|||原创音乐
8651|||中国反钓鱼网站联盟有哪些手段|||停止钓鱼网站cn域名解析等
8652|||镰鼬风的威力|||80
8653|||metacafe有多少名员工|||50多名
8654|||intel d945gsejt属于什么类型|||atom n270
8655|||东信s58的外壳是什么颜色|||黑色
8656|||埃廷附近的莱茵河是什么年代的|||1655年
8657|||通古尔组的地层单位编码|||05-15-0364
8658|||康普森海参氨糖软胶囊含多少蛋白质|||蛋白质≥5%
8659|||worm_stration.wo是如何传播的|||通过邮件传播
8660|||择捉郡属于什么辖区|||留别村
8661|||铁丝网围墙的材质|||低碳钢丝
8662|||慈航静斋是在哪里创立的|||长安，终南山帝踏峰
8663|||ibm system x3630 m4的机型|||机架式
8664|||田湾邨公共运输交汇处途经哪些地区|||城巴 43m、77、93c、95p 新巴 46x 过海隧道巴士 970x（特别班次）
8665|||diy供暖系统的内容三是什么|||效果
8666|||伊甘锌的通用名称是什么|||甘草锌颗粒
8667|||nsk 22338轴承的外径是多少|||400mm
8668|||贵池区属于描述民系|||下江民系、吴越民系
8669|||中海国际社区中海央墅属于什么区域|||金凤区
8670|||济州市的市鸟|||济州白背啄木鸟
8671|||2012五月天上海演唱会的票价是多少钱|||255 355 555 755 955 1255
8672|||俺命现在住在哪里|||北京
8673|||卡西欧xj-m14的投影亮度是多少|||2600流明
8674|||板桥胡同和什么相类似|||什刹海胡同
8675|||谁是皇家马德里足球俱乐部的队长|||伊戈尔·卡西利亚斯
8676|||风暴英雄是什么模式|||moba[1]
8677|||冀杂709属于什么组合|||02n109×02n97
8678|||将象和的批准文号|||藏卫健用字（2008）第010号
8679|||秦艽的亚种是什么|||大花秦艽
8680|||西昌市发展和改革局是什么时候组建的|||2005年8月
8681|||亿时空sp4122 标配硬盘容量有多大|||160gb
8682|||谁是狸面蛇魔兽的朋友|||亚奇
8683|||尼康大号内胆包有哪些性能|||具有防水性能
8684|||3d急速赛艇的简介|||一款水上赛艇游戏
8685|||天社三的历元是什么|||j2000
8686|||dkz15有多高|||3,800 mm
8687|||thinkpad sl500 2746ca1的硬盘转速|||5400rpm
8688|||intel d865gsai的cpu插槽属于什么类型|||lga 775
8689|||康能普视edius sd的输出接口是什么|||2 x bnc sdi
8690|||beast的粉丝是谁|||b2uty
8691|||吐拉苏组的地层地质年代是什么|||z
8692|||北京地铁8号线属于什么类型|||地下、高架
8693|||埃亚西湖的面积是多少|||约65,500平方公里
8694|||铋的半衰期是什么时候|||19*10^19年
8695|||谁是联想a830刷机包的rom作者|||乐蛙
8696|||进贤县科技局实施了什么|||实施《防震减灾法》
8697|||黑崎一护什么时候初次登场|||漫画第1话  动画第1话
8698|||seti@home.exe 使用了网络|||否
8699|||以房养老有哪些表现形式|||倒按揭、售房养老、房产置换等
8700|||教宗思伟是什么时候任职的|||638年10月15日
8701|||依然留你在心底有多少曲目|||单曲
8702|||望京站属于什么站台形式|||岛式站台/-
8703|||中文flash 8 动画设计案例教程的印张是什么|||18.75
8704|||哪里收藏了圣痕|||意大利，佛罗伦萨，乌斐济美术馆
8705|||广西壮医医院属于什么性质|||非营利性医疗机构
8706|||缠臂金是哪里出土的|||梁庄王墓
8707|||什么时候杰士音响诞生|||1904
8708|||日本的道路是如何通行的|||靠左驾驶[2]
8709|||斯皮诺西在欧洲三大杯中战况如何|||出场61次，进1球
8710|||浙江吉利控股集团有限公司有哪些生产基地|||杭州、慈溪、临海、宁波
8711|||中小型企业的网络营销策略面临了哪些问题|||营销平台选择、广告时间延展性
8712|||湟中云谷王氏世系宗谱属于哪些企业|||苗木种植基地、农副产品加工厂。
8713|||开始写吧！非虚构文学创作的丛书名是什么|||创意写作书系
8714|||港铁北车长客电动列车的最高速度|||90 km/h
8715|||谁是都敏俊的配音者|||国语版：李世扬 粤语版：张裕东
8716|||金诃七十味珍珠丸有哪些性状|||本品为黑色的水丸
8717|||上东8号属于什么类别|||普通住宅,公寓
8718|||ss-4“凉鞋”导弹共有多长|||２１公尺
8719|||耳眩晕的分类是什么|||耳鼻喉科-眼科疾病
8720|||爱尔兰镑的代码是多少|||iso 4217
8721|||2006年3月29日日食的食甚是多少|||4分7秒
8722|||苏州市福建商会是什么时候正式成立的|||2009年7月5日
8723|||银特家悦y1的机箱是什么颜色|||银色，红色
8724|||狂花凋落是什么时候开机的|||2006
8725|||霍建华喜欢什么运动|||篮球，桌球，跆拳道（红黑带）
8726|||埃奈西德穆属于什么学派|||怀疑学派的第三代代表
8727|||马塔乌图的概括|||法国国家保护建筑
8728|||联想tl468a的标称光亮度是多少|||3200流明
8729|||丰臣秀吉的坟墓在哪里|||丰国神社
8730|||肯尼思·卡翁达国际机场的代码是多少|||lun
8731|||杂菜用朝鲜语怎么写|||잡채
8732|||二七区麦垛沟小学的目标是什么|||网络化教学
8733|||做跳水鱼片需要哪些调料|||盐2克、料酒1茶匙 （5ml）、
8734|||佳能mv6imc的视频信号是什么|||ccir：520线
8735|||利盟 x500n的耗材类型是什么|||鼓粉一体
8736|||河南省煤田地质局物探测量队的年产值是多少|||7000万元
8737|||牛角坝村有多少个村民组|||11个
8738|||真恋～寄语枫秋～的最新预览版本|||官网已公开前10章的试玩版
8739|||koyo 22264rk+h3164轴承的od(外径)是多少|||580mm
8740|||魏武卒有哪些参考文献|||荀子议兵篇、大秦帝国
8741|||紫水晶属于什么晶系|||三方晶系
8742|||中国新华航空有限责任公司的iata代码是什么|||hu
8743|||美雅芋螺的尺寸是多少|||24 - 55cm
8744|||南宋绍兴五年铜虎并环由什么单位收藏|||浙江省博物馆
8745|||长江大学青年志愿者总队属于什么性质|||校级公益性学生组织
8746|||细纹凹梭螺属于什么类型的科属|||贝类动物
8747|||中国电子科技集团第54研究所的在职职工有多少|||近4000人
8748|||360软件管家适用哪些系统|||xp/vista/win7/win8
8749|||天敏电视通电视盒有什么特点|||主机内置喇叭，无需外接音箱
8750|||谁是释印顺师承人|||清念法师
8751|||江西理工大学经济管理学院有多少个教职工|||60余人
8752|||捷豹xjl的配置情况|||多媒体装置、电动调节的真皮座椅
8753|||cap4swk.exe有病毒|||否
8754|||谁是奈微倾颜总社的社长|||小夕
8755|||宏基travelmate 350 351te-n有多重|||1.8kg
8756|||彭门出自哪里|||见薛能《彭门解嘲二首》
8757|||青海大学有多少名院士|||1名
8758|||玛丽一世是什么时候安葬的|||1558年12月14日 伦敦西敏寺
8759|||哪里在使用仡隆语|||海南省
8760|||欧南多10s03适用于多少人|||2-4人
8761|||黄田村的山地有多大|||3733亩
8762|||四川省人民政府关于加强食品安全工作的实施意见属于什么类型的文件|||意见
8763|||佳能mv6imc属于什么类型|||dv带
8764|||锋达通830的存储卡是什么|||microsd卡
8765|||移山倒海经常使用|||常用
8766|||猿江有多少人口|||5,982[1]
8767|||佐渡岛的海岸线是多少|||262.7千米
8768|||礁湖星云距地有多远|||3900光年
8769|||巴尔喀什湖集水于哪些国家|||哈萨克、中华人民共和国
8770|||英国耆卫保险公司包括哪些行业|||人寿保险，资产管理，银行
8771|||格兰仕xqb60-j9的内筒是什么材质|||不锈钢
8772|||第七届中国广州国际食品交易展览会属于什么类别|||展览会
8773|||大学城站属于什么类型|||侧式站台
8774|||门真市有多少个议员|||22
8775|||艾琳娜·费拉托娃在哪里任职|||卢甘斯克州外交部长
8776|||联想thinkstation e31(2555a29)的标准内存有多少|||4gb
8777|||石景山游乐园属于什么级别的景区|||aaaa级景区
8778|||泉瀑峡的最佳旅游时间是什么时候|||8 、9 月
8779|||蓝色妖姬t629使用了什么镜头|||五玻防盗镜头
8780|||2012年brandz全球最具价值品牌百强排行榜的第一名是谁|||苹果
8781|||以色列的gdp是多少|||2727.37亿美元（2013年）
8782|||谁发起了漳平民泰村镇银行|||浙江民泰商业银行
8783|||广州军区政治部战士杂技团有多少个节目|||109个
8784|||有关马德琳·麦卡恩失踪事件的情况|||已失踪7年，8个月零18天
8785|||铁路车辆氟碳漆是什么时候诞生的|||上世纪30年代
8786|||中国鞋机网专注于什么|||制鞋机械，包装机械营销
8787|||滕州公交有哪些线路|||1、2、3。。。。。35路
8788|||黑木耳段木栽培的生长环境|||背风向阳、光照时间长、温差小
8789|||乐羊羊有哪些名字|||“阿和”、“阿如”、“阿意”等
8790|||谁是普密蓬·阿杜德的子嗣|||乌汶叻公主 玛哈·哇集拉隆功王储 诗琳通公主 朱拉蓬公主
8791|||约克城号航空母舰的锅炉情况如何|||9座锅炉 4座1,000千瓦蒸汽轮机 2座200千瓦柴油轮机 4轴
8792|||江西铅山工业园区的建设规划|||高起点、高标准
8793|||东风4型柴油机车有多宽|||3,309毫米
8794|||华盖寺是什么时候创建的|||元代
8795|||亚星花园附近有哪些银行|||建设银行、工商银行、农业银行
8796|||谁是海南省的省长|||蒋定之
8797|||索额图属于什么旗籍|||满洲正黄旗
8798|||艾利和u15/l-player(2gb)支持fm功能|||支持
8799|||1977–78年欧洲冠军杯总入球数是多少|||162 球（每场 2.75 球）
8800|||沙宝亮喜欢吃什么|||野山菌 提拉米苏
8801|||火星1b号有多重|||640 公斤
8802|||大觉寺是什么时候重修的|||1851-1861年
8803|||栈桥有哪些要点|||形状如桥，用于装卸货物
8804|||合肥军大医院属于什么性质|||非盈利性医疗机构、医保定点单位
8805|||东莞宏其纺织染整助剂厂有限公司属于什么性质|||生产型
8806|||榕江村有多大面积的水田|||33.3公顷
8807|||中国地质大学有多少个博士点|||66个
8808|||赎罪是什么时候拍摄的|||2006年5月 - 2006年8月
8809|||樱花scg-6692s的面板是什么|||不锈钢
8810|||白马河的发源地在哪里|||山西寿阳县
8811|||越秀区人民医院是什么时候改名的|||2005年10月
8812|||徐庄村有几个小组|||6个村民小组
8813|||灵璧二十八庙会的来历|||可追溯到周朝，除夕要祭祀8种神
8814|||什么是周公山的主峰|||金船山
8815|||鬼青蛙有多少防御|||500
8816|||谁是中国科学院软件研究所的所长|||李明树
8817|||得胜dm-2300的指向|||单指向
8818|||超兽机神的机械设定是什么|||平井寿、大张正己
8819|||维a酸的drugbank是什么|||aprd00362
8820|||舒马曲坦有什么药代动力学性质|||15% (oral)/ 96% (s.c)
8821|||硬皮豆属属于引种|||非引种
8822|||春节有多长时间|||4000余年
8823|||银湖山郊野公园有什么地貌特征|||低山丘陵地貌，无大面积平地
8824|||河南省残疾人联合会有几个直属单位|||三个
8825|||怪盗之王v2.04适应什么系统|||安卓系统
8826|||后方谋杀案第一季是什么时候第一次播出的|||2013-05-09
8827|||港铁北车长客电动列车的投入运营情况|||市区线首批：2011年12月7日[2] 市区线次批：2013年1月31日[2] 南港岛线：预计2016年
8828|||清华同方超越e450的处理器叫什么|||amd(超微)
8829|||长江索道运行多久|||4分钟
8830|||栾云平属什么|||鼠
8831|||东风10d(df10d)型内燃机车的持续速度是多少|||17.8km/h
8832|||阿富汗馆有什么用途|||展览
8833|||渝吉82属于什么类别|||单季杂交晚籼稻
8834|||深圳国彩信息科技有限公司致力于什么|||彩票行业
8835|||谁是牛津大学玛格丽特夫人学堂的命名人|||玛格丽特·波弗特夫人
8836|||异性观属于什么阶段|||性的反感期
8837|||谁是google的首席执行官|||拉里·佩奇
8838|||山东公安改名为什么|||《警界》
8839|||芷江攻略战的战绩如何|||日军败退
8840|||灵慈国母的亲属有哪些|||从弟兼丈夫: 陈守度 侄儿兼女婿: 安生王陈柳 （顺天公主夫） 侄儿兼女婿: 陈太宗陈煚 （昭圣、顺天公主夫） 女婿: 黎辅陈 （昭圣公主夫） 外孙: 陈尹、靖国王陈国康、陈晃、陈光启、上位候黎琮、应瑞公主黎圭
8841|||谁是贝拉克·奥巴马的父亲|||巴拉克·侯赛因·奥巴马一世
8842|||琥珀微晶石有哪些特点|||寓意：永恒不变的守护
8843|||钢丝绳自锁器应该在多少温度下使用|||-30℃～50℃
8844|||淄博金晟橡胶制品有限公司主产什么|||三角带普通v带
8845|||中华人民共和国村民委员会组织法是什么时候修订的|||1998年11月4日
8846|||石家庄建工集团有多少名技术人员|||1000多名
8847|||tcl lcd2326属于什么类型|||液晶电视
8848|||昭武校尉是什么时候废除的|||元
8849|||汉王f31的尺寸状况如何|||204mm×133.2mm×10.4mm
8850|||黄石北站有什么功能|||城际站
8851|||嘉黄专线有哪些车型|||大巴
8852|||阎罗大帝有多少次推荐|||901次
8853|||摩托罗拉mt710的外观|||直板
8854|||绮梦公主的稀有度是多少|||★★★★
8855|||2010中国北京国际卡车及配件展览会是什么时候开始的|||2010年8月10日
8856|||西欧属于什么联盟|||欧洲联盟
8857|||曹沁芳的祖籍在哪里|||湖南
8858|||国家汉语国际推广领导小组办公室的上级机构是什么|||中华人民共和国教育部
8859|||谁是宋庆龄的首长|||朱德 → 叶剑英
8860|||辛的部首|||辛
8861|||贩卖黑奴及其废除国际纪念日的起源是什么|||历史上，发达国家曾实行长达400年的贩卖黑奴制度，为让人们牢记历史上这段丑恶而又悲惨的经历而设立。
8862|||1991年1月15日日食的直径有多少|||277公里
8863|||东风4型柴油机车有多高|||4,500毫米
8864|||天津恒大金碧天下的面积有多少|||近万亩
8865|||萌格旺阿法骨化醇片通常叫什么|||阿法骨化醇片
8866|||摩托罗拉a820应该用什么网络来连接|||gprs/wap
8867|||定德法师的法号是什么|||衍智定德
8868|||子沟村有多少户口|||83户
8869|||我是你的垃圾桶的指导单位是什么|||广州市城市管理委员会
8870|||宫保野兔有哪些药用价值|||补中益气、凉血解毒
8871|||百艾鱼胶原蛋白适宜什么人群|||十八岁以上成年人
8872|||东区的下辖行政区是什么|||17 administrative dong
8873|||尖山村的经度是多少|||东经e116°30′20.26″
8874|||廷腾寺又译作什么|||《丁登寺》
8875|||谁是难为男儿汉的作词人|||姚若龙
8876|||唛科思嘉园葡萄酒的度数是多少|||等于或大于7%
8877|||金海花园知的周边有哪些小学|||:星火小学，七里塘小学
8878|||谁是青年社工协会的现任会长|||14届会长 曹斯琪
8879|||孙武是在哪里逝世的|||吴姑苏(江苏苏州吴中区)
8880|||zte中兴 u880的外形及颜色是什么|||直板 黑色
8881|||北京地铁6号线有多少处基地|||3处
8882|||奥伊金斯将军解放者大区的iso 3166-2是什么|||cl-li
8883|||神奇脑波支持什么语言|||中文、繁体中文、英文、日文
8884|||卖懒在哪里流行|||广东地区
8885|||谁是皮带哥的真名|||朱苹
8886|||华意压缩的证券代码是多少|||404
8887|||阿泽丁·阿莱亚是在哪里注册的|||法国巴黎
8888|||谁是米歇尔·哈札纳维西斯的最佳导演|||最佳导演 2011年 《艺术家》
8889|||哪里是晋中市溢源饮业有限公司有哪些主要市场|||大陆
8890|||监管证件报关代码表的许可证|||批文代码
8891|||抚琴的人签约了什么网站|||创世中文网 黑岩阅读
8892|||anthony chow是哪里毕业的|||俄亥俄州托莱多大学电子工程系
8893|||山特1000 的输出电压是多少|||220vac±10%
8894|||招财童子之钓鱼达人是什么格式的|||sis,jar
8895|||羧苄西林二钠盐的分子量|||422.3633
8896|||进化酶的专利号|||2109123
8897|||张派属于什么剧种|||京剧
8898|||厦深铁路的动力方式是什么|||接触网供电：25kv，50hz
8899|||罗坑水库最大可以装多少水|||1.15亿立方米
8900|||dp lightning 45 -wuxga 3d有哪些特性|||互动，3d
8901|||莱昂诺尔属于什么王室|||奥兰治-拿骚（英语：house of orange-nassau）
8902|||总裁的天价小妻子的作者还有哪些其他作品|||《弃妃要翻身》 《总裁别再玩了》 《豪门禁妻》 《神秘总裁小小妻》
8903|||流年赋的授权网站是什么|||磨铁中文网
8904|||心理维他命有什么实例|||爱
8905|||甘春21号的原代号是什么|||甘春01-2
